"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2006";1,12;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2007";1,52;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2008";0,80;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2009";0,96;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2010";1,19;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2011";1,78;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2012";0,91;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2013";1,08;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2014";1,51;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2015";0,98;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2016";1,55;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2017";1,13;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2018";1,22;"zł";"";
0600000;"LUBELSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2019";2,21;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2006";1,14;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2007";1,47;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2008";0,80;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2009";0,96;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2010";1,22;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2011";1,76;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2012";0,88;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2013";1,16;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2014";1,74;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2015";1,04;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2016";1,65;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2017";1,29;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2018";1,16;"zł";"";
0600000;"LUBELSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2019";2,81;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2006";1,16;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2007";1,59;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2008";0,80;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2009";0,98;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2010";1,31;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2011";1,88;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2012";0,87;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2013";1,60;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2014";2,01;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2015";1,75;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2016";2,30;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2017";2,18;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2018";1,82;"zł";"";
0600000;"LUBELSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2019";3,36;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2006";1,36;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2007";1,31;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2008";1,40;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2009";1,30;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2010";1,93;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2011";1,46;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2012";1,14;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2013";1,62;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2014";1,39;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2015";1,39;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2016";1,41;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2017";1,35;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2018";1,58;"zł";"";
0600000;"LUBELSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2019";3,15;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2006";1,42;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2007";0,84;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2008";1,08;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2009";0,98;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2010";1,45;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2011";1,13;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2012";0,86;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2013";1,51;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2014";1,07;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2015";1,29;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2016";1,32;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2017";1,22;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2018";1,42;"zł";"";
0600000;"LUBELSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2019";2,87;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2006";1,29;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2007";0,78;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2008";0,94;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2009";0,95;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2010";1,43;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2011";0,95;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2012";0,81;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2013";1,42;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2014";0,99;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2015";1,32;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2016";1,13;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2017";1,10;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2018";1,35;"zł";"";
0600000;"LUBELSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2019";2,83;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2006";1,15;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2007";0,77;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2008";0,90;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2009";0,91;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2010";1,37;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2011";0,89;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2012";0,78;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2013";1,42;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2014";0,91;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2015";1,28;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2016";1,01;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2017";1,13;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2018";1,48;"zł";"";
0600000;"LUBELSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2019";2,68;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2006";1,10;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2007";0,77;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2008";0,89;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2009";0,93;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2010";1,35;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2011";0,86;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2012";0,80;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2013";1,51;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2014";0,88;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2015";1,27;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2016";1,09;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2017";1,15;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2018";1,38;"zł";"";
0600000;"LUBELSKIE";"listopad";"ziemniaki - za 1 kg";"cena";"2019";2,47;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2006";1,10;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2007";0,78;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2008";0,89;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2009";0,95;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2010";1,40;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2011";0,88;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2012";0,87;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2013";1,51;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2014";0,86;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2015";1,31;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2016";1,09;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2017";1,13;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2018";1,54;"zł";"";
0600000;"LUBELSKIE";"grudzień";"ziemniaki - za 1 kg";"cena";"2019";2,49;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2006";0,85;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2007";1,53;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2008";0,75;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2009";1,21;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2010";1,05;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2011";1,64;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2012";0,80;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2013";0,95;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2014";1,57;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2015";0,93;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2016";1,15;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2017";1,08;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2018";1,09;"zł";"";
0800000;"LUBUSKIE";"styczeń";"ziemniaki - za 1 kg";"cena";"2019";1,58;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2006";0,94;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2007";1,72;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2008";0,76;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2009";1,20;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2010";1,13;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2011";1,83;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2012";0,84;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2013";0,99;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2014";1,55;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2015";0,88;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2016";1,12;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2017";1,14;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2018";1,12;"zł";"";
0800000;"LUBUSKIE";"luty";"ziemniaki - za 1 kg";"cena";"2019";1,85;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2006";1,03;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2007";1,80;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2008";0,73;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2009";1,25;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2010";1,15;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2011";1,93;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2012";0,85;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2013";1,05;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2014";1,52;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2015";0,89;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2016";1,13;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2017";1,17;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2018";1,09;"zł";"";
0800000;"LUBUSKIE";"marzec";"ziemniaki - za 1 kg";"cena";"2019";2,05;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2006";1,10;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2007";1,85;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2008";0,78;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2009";1,27;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2010";1,10;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2011";2,00;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2012";0,82;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2013";1,17;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2014";1,54;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2015";0,89;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2016";1,16;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2017";1,20;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2018";1,12;"zł";"";
0800000;"LUBUSKIE";"kwiecień";"ziemniaki - za 1 kg";"cena";"2019";2,35;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2006";1,15;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2007";1,92;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2008";0,81;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2009";1,35;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2010";1,13;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2011";2,14;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2012";0,81;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2013";1,95;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2014";1,61;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2015";1,08;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2016";1,55;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2017";1,41;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2018";1,17;"zł";"";
0800000;"LUBUSKIE";"maj";"ziemniaki - za 1 kg";"cena";"2019";2,73;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2006";1,20;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2007";1,97;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2008";0,89;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2009";1,38;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2010";1,25;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2011";2,06;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2012";0,87;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2013";2,35;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2014";1,75;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2015";1,91;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2016";2,24;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2017";2,00;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2018";1,45;"zł";"";
0800000;"LUBUSKIE";"czerwiec";"ziemniaki - za 1 kg";"cena";"2019";2,90;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2006";1,39;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2007";1,47;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2008";1,58;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2009";1,16;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2010";1,82;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2011";1,39;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2012";0,99;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2013";1,68;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2014";1,26;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2015";1,20;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2016";1,57;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2017";1,56;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2018";1,29;"zł";"";
0800000;"LUBUSKIE";"lipiec";"ziemniaki - za 1 kg";"cena";"2019";2,75;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2006";1,58;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2007";0,93;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2008";1,11;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2009";0,94;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2010";1,47;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2011";0,94;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2012";0,76;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2013";1,45;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2014";1,01;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2015";1,01;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2016";1,22;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2017";1,28;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2018";1,44;"zł";"";
0800000;"LUBUSKIE";"sierpień";"ziemniaki - za 1 kg";"cena";"2019";2,88;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2006";1,44;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2007";0,81;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2008";1,10;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2009";0,81;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2010";1,39;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2011";0,82;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2012";0,70;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2013";1,38;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2014";0,88;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2015";1,07;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2016";1,18;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2017";1,23;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2018";1,32;"zł";"";
0800000;"LUBUSKIE";"wrzesień";"ziemniaki - za 1 kg";"cena";"2019";2,79;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2006";1,29;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2007";0,75;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2008";1,11;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2009";0,86;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2010";1,40;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2011";0,80;"zł";"";
0800000;"LUBUSKIE";"październik";"ziemniaki - za 1 kg";"cena";"2012";0,72;"zł";"";
